Suburb,Address,Rooms,Type,Price,Date,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Elsternwick,24 Clarence St,3,h,1940000.0,20/05/2017,3185.0,3.0,2.0,2.0,439.0,,1912.0,Glen Eira,-37.891999999999996,145.0103,Southern Metropolitan
Elsternwick,4/34 Horne St,2,u,595000.0,29/04/2017,3185.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.885999999999996,145.0008,Southern Metropolitan
Elsternwick,3/33 St Georges Rd,2,u,632500.0,29/04/2017,3185.0,2.0,1.0,1.0,0.0,76.0,1968.0,Glen Eira,-37.8817,145.0032,Southern Metropolitan
Elwood,12/10 Docker St,2,u,1260000.0,8/04/2017,3184.0,2.0,2.0,2.0,626.0,125.0,2008.0,Port Phillip,-37.8865,144.9874,Southern Metropolitan
Elwood,9/457 St Kilda St,2,u,695000.0,8/04/2017,3184.0,2.0,1.0,1.0,845.0,,1970.0,Port Phillip,-37.8888,144.991,Southern Metropolitan
Elwood,8/89 Addison St,3,u,950000.0,13/05/2017,3184.0,3.0,1.0,1.0,0.0,,,Port Phillip,-37.8794,144.9804,Southern Metropolitan
Elwood,7/282 Barkly St,1,u,360000.0,13/05/2017,3184.0,1.0,1.0,0.0,0.0,39.5,1959.0,Port Phillip,-37.8749,144.9799,Southern Metropolitan
Elwood,6/5 Alfriston St,2,u,642000.0,20/05/2017,3184.0,2.0,1.0,0.0,0.0,,1960.0,Port Phillip,-37.8753,144.9902,Southern Metropolitan
Elwood,23 Byron St,3,h,1520000.0,20/05/2017,3184.0,3.0,2.0,1.0,362.0,138.0,1900.0,Port Phillip,-37.8772,144.9904,Southern Metropolitan
Elwood,13 Cyril St,5,h,2275000.0,20/05/2017,3184.0,5.0,2.0,1.0,399.0,,1910.0,Port Phillip,-37.8777,144.9915,Southern Metropolitan
Essendon North,10 Cowper St,4,h,1291000.0,8/04/2017,3041.0,4.0,2.0,2.0,521.0,157.0,1945.0,Moonee Valley,-37.7372,144.9022,Western Metropolitan
Essendon North,3 Madden St,2,t,810000.0,20/05/2017,3041.0,2.0,2.0,1.0,175.0,,,Moonee Valley,-37.7417,144.9079,Western Metropolitan
Essendon North,5/15 Bulla Rd,2,u,415500.0,22/04/2017,3041.0,2.0,1.0,1.0,82.0,,1970.0,Moonee Valley,-37.743,144.9084,Western Metropolitan
Fitzroy,29 Bell St,2,t,1350000.0,8/04/2017,3065.0,2.0,1.0,2.0,6261.0,117.0,1999.0,Yarra,-37.799,144.975,Northern Metropolitan
Fitzroy,7B Hargreaves St,3,h,2725000.0,13/05/2017,3065.0,3.0,2.0,1.0,0.0,,,Yarra,-37.8007,144.9833,Northern Metropolitan
Fitzroy,322 Young St,2,t,1050000.0,20/05/2017,3065.0,2.0,1.0,1.0,87.0,,2000.0,Yarra,-37.7959,144.9802,Northern Metropolitan
Fitzroy,10/59 Young St,3,h,1326000.0,20/05/2017,3065.0,3.0,2.0,2.0,718.0,,2006.0,Yarra,-37.8065,144.9781,Northern Metropolitan
Gowanbrae,3 Birk Ct,3,h,680000.0,8/04/2017,3043.0,3.0,2.0,1.0,277.0,168.0,2010.0,Moreland,-37.7039,144.8986,Western Metropolitan
Gowanbrae,3 Daffodil Ct,3,h,741000.0,8/04/2017,3043.0,3.0,2.0,2.0,585.0,,,Moreland,-37.7055,144.8943,Western Metropolitan
Gowanbrae,7 Adelaide Bvd,4,h,990000.0,13/05/2017,3043.0,4.0,2.0,2.0,702.0,170.0,2003.0,Moreland,-37.7071,144.8989,Western Metropolitan
Gowanbrae,13 Gowanbrae Dr,4,h,970000.0,29/04/2017,3043.0,4.0,2.0,3.0,737.0,265.0,2010.0,Moreland,-37.7088,144.8938,Western Metropolitan
Jacana,17 Bannister St,4,h,618000.0,20/05/2017,3047.0,4.0,1.0,2.0,604.0,,,Hume,-37.6875,144.9102,Northern Metropolitan
Keilor Park,49a Spence St,3,u,616000.0,22/04/2017,3042.0,3.0,1.0,2.0,431.0,,,Brimbank,-37.721,144.8584,Western Metropolitan
Keilor Park,7 Zagreb Ct,3,h,773000.0,29/04/2017,3042.0,3.0,2.0,2.0,650.0,150.0,1980.0,Brimbank,-37.724000000000004,144.8514,Western Metropolitan
Kensington,10/2 Howlett St,2,u,500000.0,8/04/2017,3031.0,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne,-37.7897,144.9228,Northern Metropolitan
Kensington,16 Altona St,2,h,1110000.0,20/05/2017,3031.0,2.0,1.0,0.0,155.0,,,Melbourne,-37.7989,144.9275,Northern Metropolitan
Kensington,4/26 Barnett St,3,t,917500.0,20/05/2017,3031.0,3.0,1.0,1.0,98.0,101.0,1997.0,Melbourne,-37.791,144.9323,Northern Metropolitan
Kensington,23 Wakefield St,3,h,1190000.0,20/05/2017,3031.0,3.0,2.0,1.0,180.0,,,Melbourne,-37.7973,144.9208,Northern Metropolitan
Kensington,33 Chelmsford St,2,h,903000.0,22/04/2017,3031.0,2.0,1.0,0.0,184.0,,,Melbourne,-37.7964,144.9339,Northern Metropolitan
Kensington,41 Kensington Rd,3,h,902500.0,22/04/2017,3031.0,3.0,1.0,1.0,0.0,125.0,2003.0,Melbourne,-37.7954,144.9259,Northern Metropolitan
Kensington,2/75 McCracken St,2,u,528000.0,22/04/2017,3031.0,2.0,1.0,1.0,0.0,,1975.0,Melbourne,-37.7928,144.9279,Northern Metropolitan
Middle Park,26 Canterbury Rd,3,h,1420000.0,8/04/2017,3206.0,3.0,1.0,0.0,112.0,,,Port Phillip,-37.8447,144.9604,Southern Metropolitan
Middle Park,81 Carter St,2,h,1335000.0,8/04/2017,3206.0,2.0,1.0,1.0,107.0,,1900.0,Port Phillip,-37.8468,144.9612,Southern Metropolitan
Middle Park,158 Neville St,2,h,1300000.0,8/04/2017,3206.0,2.0,1.0,0.0,132.0,80.0,1900.0,Port Phillip,-37.8527,144.9657,Southern Metropolitan
Middle Park,84 Hambleton St,4,h,2860000.0,20/05/2017,3206.0,4.0,3.0,2.0,160.0,,,Port Phillip,-37.8471,144.9595,Southern Metropolitan
Middle Park,129 Hambleton St,3,h,1630000.0,29/04/2017,3206.0,3.0,1.0,0.0,143.0,,,Port Phillip,-37.8484,144.963,Southern Metropolitan
Moorabbin,6 Cooma St,2,h,1035000.0,8/04/2017,3189.0,2.0,1.0,1.0,593.0,,,Kingston,-37.9396,145.0519,Southern Metropolitan
Moorabbin,28 Grandview Gr,3,h,1321000.0,8/04/2017,3189.0,3.0,1.0,2.0,688.0,,1956.0,Kingston,-37.9432,145.0462,Southern Metropolitan
Moorabbin,3/29 Fiddes St,2,t,742500.0,13/05/2017,3189.0,2.0,1.0,1.0,179.0,101.0,2001.0,Kingston,-37.9369,145.0473,Southern Metropolitan
North Melbourne,41 Chapman St,3,h,2161000.0,13/05/2017,3051.0,3.0,2.0,1.0,230.0,245.0,1900.0,Melbourne,-37.7987,144.9434,Northern Metropolitan
North Melbourne,5 Murphy St,3,h,1485000.0,20/05/2017,3051.0,3.0,1.0,1.0,198.0,95.0,1968.0,Melbourne,-37.8029,144.9459,Northern Metropolitan
North Melbourne,649 Queensberry St,2,h,940000.0,29/04/2017,3051.0,2.0,1.0,0.0,89.0,65.0,1890.0,Melbourne,-37.9394,145.089,Northern Metropolitan
Oakleigh South,8 Lido Ct,3,h,770000.0,8/04/2017,3167.0,3.0,1.0,1.0,590.0,132.0,1960.0,Kingston,-37.918,145.085,South-Eastern Metropolitan
Oakleigh South,272 Warrigal Rd,3,h,985100.0,8/04/2017,3167.0,3.0,1.0,2.0,621.0,,1950.0,Monash,-37.9115,145.0889,South-Eastern Metropolitan
Oakleigh South,4 Dalgan St,4,h,1410000.0,13/05/2017,3167.0,4.0,2.0,4.0,590.0,161.0,1950.0,Monash,-37.9316,145.0821,South-Eastern Metropolitan
Oakleigh South,2/15 Golf Rd,3,u,815000.0,13/05/2017,3167.0,3.0,1.0,2.0,393.0,,,Monash,-37.9233,145.1062,South-Eastern Metropolitan
Oakleigh South,2 Kaybrook Ct,3,h,1042500.0,22/04/2017,3167.0,3.0,1.0,4.0,658.0,146.0,1950.0,Monash,-37.9176,145.0839,South-Eastern Metropolitan
South Kingsville,7A Brunel St,3,t,815000.0,13/05/2017,3015.0,3.0,2.0,2.0,148.0,,,Hobsons Bay,-37.8287,144.8705,Western Metropolitan
South Kingsville,63 Saltley St,3,h,995000.0,20/05/2017,3015.0,3.0,1.0,0.0,669.0,,,Hobsons Bay,-37.8303,144.8679,Western Metropolitan
South Kingsville,14 Vernon St,3,h,1290000.0,20/05/2017,3015.0,3.0,1.0,3.0,715.0,,,Hobsons Bay,-37.8289,144.8718,Western Metropolitan
Southbank,2402/163 City Rd,2,u,505000.0,8/04/2017,3006.0,2.0,1.0,1.0,0.0,,,Melbourne,-37.8242,144.9626,Southern Metropolitan
Southbank,4/5 Miles St,2,u,595000.0,8/04/2017,3006.0,2.0,1.0,1.0,0.0,75.0,1998.0,Melbourne,-37.8288,144.9679,Southern Metropolitan
Spotswood,50 Hick St,3,h,1320000.0,8/04/2017,3015.0,3.0,1.0,3.0,738.0,,,Hobsons Bay,-37.826,144.8769,Western Metropolitan
Spotswood,4/36 Robert St,1,u,380000.0,8/04/2017,3015.0,1.0,1.0,1.0,89.0,37.0,1980.0,Hobsons Bay,-37.8291,144.8848,Western Metropolitan
Spotswood,1/39 Stephenson St,3,u,660000.0,22/04/2017,3015.0,3.0,1.0,1.0,221.0,120.0,2003.0,Hobsons Bay,-37.8297,144.8752,Western Metropolitan
Toorak,7/49 Bruce St,2,u,867000.0,8/04/2017,3142.0,2.0,1.0,1.0,1087.0,,,Stonnington,-37.8373,145.0106,Southern Metropolitan
Toorak,18/76 Mathoura Rd,1,u,552000.0,8/04/2017,3142.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8428,145.0081,Southern Metropolitan
Toorak,9/723 Orrong Rd,2,u,655000.0,8/04/2017,3142.0,2.0,1.0,1.0,1816.0,105.0,1960.0,Stonnington,-37.8389,145.0141,Southern Metropolitan
Toorak,5/3 Tahara Rd,3,u,840000.0,8/04/2017,3142.0,3.0,1.0,1.0,1678.0,94.0,1940.0,Stonnington,-37.8384,145.0178,Southern Metropolitan
Toorak,1/48 Mathoura Rd,2,u,650000.0,13/05/2017,3142.0,2.0,1.0,0.0,0.0,,,Stonnington,-37.8454,145.0076,Southern Metropolitan
Toorak,32/637 Orrong Rd,3,t,1320000.0,29/04/2017,3142.0,3.0,2.0,1.0,3.0,131.0,1970.0,Stonnington,-37.8474,145.0125,Southern Metropolitan
Toorak,4/5 Selwyn Ct,3,u,922500.0,29/04/2017,3142.0,3.0,1.0,2.0,4657.0,,1980.0,Stonnington,-37.8421,145.0237,Southern Metropolitan
Toorak,14/3 Struan St,2,u,760000.0,29/04/2017,3142.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8359,145.0126,Southern Metropolitan
Williamstown North,5/46 Kororoit Creek Rd,2,u,546000.0,8/04/2017,3016.0,2.0,1.0,1.0,2023.0,,1979.0,Hobsons Bay,-37.8573,144.8854,Western Metropolitan
Williamstown North,27 Champion Rd,3,h,1575000.0,13/05/2017,3016.0,3.0,1.0,1.0,860.0,160.0,1950.0,Hobsons Bay,-37.8565,144.8865,Western Metropolitan
Williamstown North,4 Walter St,3,h,1045000.0,29/04/2017,3016.0,3.0,2.0,3.0,526.0,159.0,1990.0,Hobsons Bay,-37.855,144.8742,Western Metropolitan
Windsor,14/27 Lewisham Rd,2,u,585000.0,8/04/2017,3181.0,2.0,1.0,1.0,0.0,79.0,1965.0,Stonnington,-37.8559,144.999,Southern Metropolitan
Windsor,2/6 The Avenue,2,u,690000.0,13/05/2017,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8573,144.9978,Southern Metropolitan
Yallambie,57 Tarcoola Dr,3,h,721500.0,20/05/2017,3085.0,3.0,1.0,1.0,594.0,,,Banyule,-37.7214,145.1063,Northern Metropolitan
Yallambie,14 Borlase St,5,h,1060000.0,29/04/2017,3085.0,5.0,2.0,2.0,627.0,232.0,1960.0,Banyule,-37.7327,145.0804,Northern Metropolitan
Yallambie,7 Marigolds Rd,3,h,984000.0,29/04/2017,3085.0,3.0,2.0,2.0,552.0,,,Banyule,-37.7285,145.0851,Northern Metropolitan
Balaclava,2/31 Orange Gr,1,u,440000.0,29/04/2017,3183.0,1.0,1.0,0.0,0.0,,1940.0,Port Phillip,-37.8686,144.9969,Southern Metropolitan
Essendon West,2 Diamond St,3,h,1406000.0,13/05/2017,3040.0,3.0,1.0,1.0,34.0,,,Moonee Valley,-37.7506,144.8891,Western Metropolitan
Essendon West,7 Garnet St,3,h,1305000.0,20/05/2017,3040.0,3.0,1.0,2.0,147.0,,,Moonee Valley,-37.7523,144.8862,Western Metropolitan
Kingsbury,1/37 Clunes St,3,u,488000.0,13/05/2017,3083.0,3.0,1.0,1.0,260.0,150.0,1961.0,Darebin,-37.7157,145.0386,Northern Metropolitan
West Melbourne,218 Adderley St,3,h,1750000.0,13/05/2017,3003.0,3.0,1.0,1.0,160.0,,1870.0,Melbourne,-37.8082,144.9451,Northern Metropolitan
West Melbourne,3/212 Roden St,2,t,1013000.0,20/05/2017,3003.0,2.0,2.0,1.0,0.0,130.0,2010.0,Melbourne,-37.8094,144.9452,Northern Metropolitan
West Melbourne,7/234 Roden St,3,t,1171000.0,20/05/2017,3003.0,3.0,2.0,1.0,650.0,,,Melbourne,-37.8098,144.9448,Northern Metropolitan
West Melbourne,53 Miller St,2,h,1053000.0,22/04/2017,3003.0,2.0,1.0,0.0,147.0,,1880.0,Melbourne,-37.8059,144.9459,Northern Metropolitan
Campbellfield,33 Rainsford Tce,3,h,445000.0,20/05/2017,3061.0,3.0,1.0,2.0,534.0,,,Hume,-37.6741,144.9698,Northern Metropolitan
Airport West,118 Marshall Rd,3,h,640000.0,1/07/2017,3042.0,3.0,1.0,2.0,219.0,101.37,1960.0,Moonee Valley,-37.71655,144.88155,Western Metropolitan
Airport West,9 South Rd,3,h,961000.0,1/07/2017,3042.0,3.0,1.0,2.0,717.0,,1950.0,Moonee Valley,-37.72274,144.88002,Western Metropolitan
Albert Park,126 Mills St,2,h,1535000.0,1/07/2017,3206.0,2.0,1.0,0.0,171.0,,1900.0,Port Phillip,-37.8481,144.9566,Southern Metropolitan
Albion,2 Bazentin St,3,h,570000.0,1/07/2017,3020.0,3.0,1.0,0.0,423.0,142.0,1920.0,Brimbank,-37.77917,144.82223,Western Metropolitan
Alphington,6 Como St,4,h,2345000.0,1/07/2017,3078.0,4.0,2.0,2.0,803.0,,,Yarra,-37.78122000000001,145.0336,Northern Metropolitan
Altona North,151 Chambers Rd,3,h,900000.0,1/07/2017,3025.0,3.0,1.0,2.0,672.0,110.0,1960.0,Hobsons Bay,-37.8265,144.84386,Western Metropolitan
Ashwood,4 Wippa Ct,3,h,1225000.0,1/07/2017,3147.0,3.0,1.0,2.0,770.0,,,Monash,-37.87257,145.09781999999996,Southern Metropolitan
Avondale Heights,12a Doyle St,3,u,622000.0,1/07/2017,3034.0,3.0,1.0,1.0,204.0,,,Moonee Valley,-37.76215,144.85986,Western Metropolitan
Balwyn North,50 Corhampton Rd,5,h,2160000.0,1/07/2017,3104.0,5.0,1.0,2.0,860.0,,,Boroondara,-37.79888,145.06649,Southern Metropolitan
Bayswater,18B Orchard Rd,3,t,640000.0,1/07/2017,3153.0,3.0,2.0,1.0,187.0,125.0,2010.0,Knox,-37.83909,145.26075,Eastern Metropolitan
Beaumaris,3 Wells Rd,4,h,1823000.0,1/07/2017,3193.0,4.0,2.0,3.0,728.0,,,Bayside,-37.98713,145.04887,Southern Metropolitan
Beaumaris,11 White St,6,h,2000000.0,1/07/2017,3193.0,6.0,3.0,4.0,836.0,,,Bayside,-37.98942,145.03394,Southern Metropolitan
Bentleigh,12 Auckland St,3,h,1365000.0,1/07/2017,3204.0,3.0,1.0,1.0,776.0,,,Glen Eira,-37.92487,145.04703,Southern Metropolitan
Bentleigh East,1 Gladesville Dr,5,h,1220000.0,1/07/2017,3165.0,5.0,2.0,2.0,611.0,188.0,1950.0,Glen Eira,-37.93228,145.07026000000005,Southern Metropolitan
Boronia,39 Lockwoods Rd,3,h,642000.0,1/07/2017,3155.0,3.0,2.0,2.0,968.0,,,Knox,-37.846740000000004,145.29351,Eastern Metropolitan
Briar Hill,31A Beaconsfield Rd,3,h,840000.0,1/07/2017,3088.0,3.0,1.0,2.0,509.0,120.0,2000.0,Banyule,-37.708220000000004,145.11495,Eastern Metropolitan
Brighton,20 Byron St,3,h,2650000.0,1/07/2017,3186.0,3.0,2.0,2.0,645.0,219.0,1910.0,Bayside,-37.90876,145.00743,Southern Metropolitan
Broadmeadows,1/124 Cuthbert St,3,t,465000.0,1/07/2017,3047.0,3.0,2.0,3.0,248.0,123.21,2010.0,Hume,-37.68358,144.92387,Northern Metropolitan
Broadmeadows,21 Graham St,3,h,518500.0,1/07/2017,3047.0,3.0,1.0,0.0,576.0,110.0,1999.0,Hume,-37.692370000000004,144.93143999999995,Northern Metropolitan
Brunswick,11/757 Park St,2,u,692000.0,1/07/2017,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-37.77742,144.95666,Northern Metropolitan
Brunswick East,36 Clarence St,2,h,1305000.0,1/07/2017,3057.0,2.0,1.0,0.0,315.0,,,Moreland,-37.76386,144.97783,Northern Metropolitan
Brunswick West,36 Newman St,3,h,1100000.0,1/07/2017,3055.0,3.0,1.0,1.0,322.0,,,Moreland,-37.76073,144.94803000000005,Northern Metropolitan
Brunswick West,2/59 Smith St,2,h,573000.0,1/07/2017,3055.0,2.0,1.0,1.0,0.0,,1970.0,Moreland,-37.76732,144.94098,Northern Metropolitan
Bulleen,80 Thompsons Rd,3,h,1060000.0,1/07/2017,3105.0,3.0,1.0,2.0,631.0,,,Manningham,-37.77615,145.08907,Eastern Metropolitan
Bundoora,28 Greenwood Dr,3,h,805000.0,1/07/2017,3083.0,3.0,1.0,2.0,669.0,,,Banyule,-37.70834,145.05424,Northern Metropolitan
Bundoora,533 Grimshaw St,3,h,682000.0,1/07/2017,3083.0,3.0,1.0,1.0,583.0,,,Banyule,-37.70074,145.0648,Northern Metropolitan
Burnside Heights,31 Batman St,3,h,535000.0,1/07/2017,3023.0,3.0,2.0,2.0,472.0,230.0,2005.0,Melton,-37.7331,144.76282,Western Metropolitan
Burwood East,11 Kalista Ct,3,h,1180000.0,1/07/2017,3151.0,3.0,1.0,1.0,563.0,,,Whitehorse,-37.85771,145.15466,Eastern Metropolitan
Camberwell,6/9 Eddy St,2,u,677000.0,1/07/2017,3124.0,2.0,1.0,1.0,131.0,76.0,1975.0,Boroondara,-37.847159999999995,145.07351,Southern Metropolitan
Canterbury,108/2 Gascoyne St,2,u,816000.0,1/07/2017,3126.0,2.0,2.0,1.0,8140.0,86.5,2015.0,Boroondara,-37.82091,145.06011,Southern Metropolitan
Carlton,106/37 Palmerston St,2,u,620000.0,1/07/2017,3053.0,2.0,2.0,1.0,0.0,,2013.0,Melbourne,-37.7969,144.9742,Northern Metropolitan
Carlton,113 Station St,3,h,1760000.0,1/07/2017,3053.0,3.0,2.0,2.0,151.0,,,Melbourne,-37.79449,144.97406,Northern Metropolitan
Caulfield South,3/29 Sussex Rd,2,u,1091500.0,1/07/2017,3162.0,2.0,2.0,1.0,225.0,,,Glen Eira,-37.89565,145.0234,Southern Metropolitan
Cheltenham,4 Cronin Ct,5,h,1140000.0,1/07/2017,3192.0,5.0,2.0,2.0,570.0,,,Kingston,-37.96763,145.07898,Southern Metropolitan
Cheltenham,2/14 Jack Rd,3,t,950000.0,1/07/2017,3192.0,3.0,3.0,2.0,160.0,149.0,2013.0,Bayside,-37.96062,145.04296000000005,Southern Metropolitan
Cheltenham,4/3 MacKenzie St,2,u,425000.0,1/07/2017,3192.0,2.0,1.0,1.0,0.0,,,Bayside,-37.97143,145.05219,Southern Metropolitan
Cheltenham,105 Wilson St,3,h,1116000.0,1/07/2017,3192.0,3.0,1.0,2.0,610.0,,,Kingston,-37.95629,145.06031000000004,Southern Metropolitan
Clifton Hill,5/94 Roseneath St,3,u,1030000.0,1/07/2017,3068.0,3.0,2.0,2.0,538.0,,1995.0,Yarra,-37.792970000000004,144.99776,Northern Metropolitan
Coburg,18 Shaftsbury St,3,h,1077000.0,1/07/2017,3058.0,3.0,1.0,2.0,512.0,,,Moreland,-37.75279000000001,144.95379,Northern Metropolitan
Craigieburn,13 Brampton Cl,3,h,515500.0,1/07/2017,3064.0,3.0,1.0,4.0,651.0,117.0,1990.0,Hume,-37.60329,144.93948,Northern Metropolitan
Craigieburn,6 Vision Rd,3,h,660000.0,1/07/2017,3064.0,3.0,2.0,3.0,618.0,225.5,2014.0,Hume,-37.59715,144.89656000000005,Northern Metropolitan
Cranbourne,26 Mundaring Dr,5,h,572000.0,1/07/2017,3977.0,5.0,2.0,1.0,581.0,,,Casey,-38.10687,145.2811,South-Eastern Metropolitan
Croydon,8 Banool Ct,4,h,932000.0,1/07/2017,3136.0,4.0,2.0,2.0,880.0,225.0,1970.0,Maroondah,-37.79587,145.2683,Eastern Metropolitan
Croydon,2/26 Vernon St,4,h,875000.0,1/07/2017,3136.0,4.0,2.0,2.0,244.0,,,Maroondah,-37.80267,145.27569,Eastern Metropolitan
Dandenong,5/6 MacPherson St,2,u,348000.0,1/07/2017,3175.0,2.0,1.0,0.0,156.0,,,Greater Dandenong,-37.987120000000004,145.22262,South-Eastern Metropolitan
Dandenong North,110 Gladstone Rd,3,h,627000.0,1/07/2017,3175.0,3.0,1.0,1.0,610.0,120.0,1970.0,Greater Dandenong,-37.96322,145.20586,South-Eastern Metropolitan
Diamond Creek,17 Norma St,2,h,621000.0,1/07/2017,3089.0,2.0,1.0,0.0,610.0,61.0,1939.0,Nillumbik,-37.67629,145.15589,Northern Victoria
Dingley Village,2/77 Centre Dandenong Rd,2,u,612000.0,1/07/2017,3172.0,2.0,1.0,1.0,197.0,,1975.0,Kingston,-37.984120000000004,145.13433,South-Eastern Metropolitan
Donvale,1 Bernarra Ct,7,h,2705000.0,1/07/2017,3111.0,7.0,2.0,4.0,5022.0,409.54,2004.0,Manningham,-37.76598,145.19329,Eastern Metropolitan
Doreen,33 Starboard Dr,3,h,530500.0,1/07/2017,3754.0,3.0,2.0,2.0,400.0,179.0,2012.0,Whittlesea,-37.61042,145.11932,Northern Victoria
Eltham,59 Bible St,3,h,975000.0,1/07/2017,3095.0,3.0,1.0,0.0,841.0,,,Nillumbik,-37.71926,145.15081999999995,Eastern Metropolitan
Eltham,6 Orbel Ct,3,h,805000.0,1/07/2017,3095.0,3.0,2.0,0.0,848.0,127.0,1979.0,Nillumbik,-37.70913,145.1647,Eastern Metropolitan
Epping,2/4 Grimwade Ct,2,u,437000.0,1/07/2017,3076.0,2.0,1.0,2.0,351.0,109.0,2000.0,Whittlesea,-37.65099,145.04663,Northern Metropolitan
Epping,1 Simon Ct,5,h,660000.0,1/07/2017,3076.0,5.0,3.0,2.0,708.0,,,Whittlesea,-37.63888,145.02813,Northern Metropolitan
Essendon,21 Butler St,3,h,1325000.0,1/07/2017,3040.0,3.0,2.0,2.0,441.0,,,Moonee Valley,-37.74664,144.92285,Western Metropolitan
Essendon,9/44 Fletcher St,1,u,310000.0,1/07/2017,3040.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.75515,144.92113999999995,Western Metropolitan
Essendon,1/8 Graves St,3,t,864000.0,1/07/2017,3040.0,3.0,1.0,2.0,177.0,3.0,,Moonee Valley,-37.7401,144.89674,Western Metropolitan
Essendon,10/30 Richardson St,1,u,291000.0,1/07/2017,3040.0,1.0,1.0,1.0,0.0,47.0,1970.0,Moonee Valley,-37.75121,144.91326,Western Metropolitan
Fairfield,60 Station St,3,h,1550000.0,1/07/2017,3078.0,3.0,2.0,0.0,478.0,,,Darebin,-37.78022,145.01771000000005,Northern Metropolitan
Fawkner,75 Lowson St,3,h,720000.0,1/07/2017,3060.0,3.0,1.0,2.0,603.0,,,Moreland,-37.69863,144.96685,Northern Metropolitan
Fitzroy North,222 Rae St,3,h,1852000.0,1/07/2017,3068.0,3.0,2.0,1.0,138.0,125.0,1900.0,Yarra,-37.78714,144.97966,Northern Metropolitan
Fitzroy North,372 Rae St,2,h,1100000.0,1/07/2017,3068.0,2.0,1.0,0.0,139.0,,,Yarra,-37.7836,144.98031,Northern Metropolitan
Forest Hill,4 Sapphire St,4,h,1372000.0,1/07/2017,3131.0,4.0,1.0,2.0,866.0,,1970.0,Whitehorse,-37.838159999999995,145.17783,Eastern Metropolitan
Forest Hill,13 Will St,3,t,850500.0,1/07/2017,3131.0,3.0,2.0,2.0,353.0,,,Whitehorse,-37.83401,145.17757,Eastern Metropolitan
Frankston,42 Kars St,3,h,640000.0,1/07/2017,3199.0,3.0,2.0,1.0,368.0,,,Frankston,-38.1523,145.11874,South-Eastern Metropolitan
Frankston North,17 Windoo St,3,h,611000.0,1/07/2017,3200.0,3.0,2.0,1.0,691.0,109.0,1960.0,Frankston,-38.119479999999996,145.14928,Eastern Victoria
Frankston South,14 Poinciana St,3,h,755000.0,1/07/2017,3199.0,3.0,1.0,2.0,786.0,174.0,1960.0,Frankston,-38.16492,145.12656,South-Eastern Metropolitan
Gladstone Park,9 Dolphin Ct,3,h,625000.0,1/07/2017,3043.0,3.0,1.0,2.0,544.0,,,Hume,-37.68541,144.88471,Western Metropolitan
Glen Iris,121 High St,4,h,1910000.0,1/07/2017,3146.0,4.0,2.0,3.0,737.0,,,Boroondara,-37.86231,145.07213000000004,Southern Metropolitan
Glen Iris,6/35 Scott Gr,2,u,523000.0,1/07/2017,3146.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85546,145.04998,Southern Metropolitan
Glenroy,2/15 Ogden St,3,t,525000.0,1/07/2017,3046.0,3.0,1.0,1.0,194.0,133.0,2011.0,Moreland,-37.701679999999996,144.94862,Northern Metropolitan
Greensborough,44 Manatunga Cct,6,h,990000.0,1/07/2017,3088.0,6.0,3.0,2.0,562.0,,,Banyule,-37.69749,145.1058,Northern Metropolitan
Greensborough,2/12 William St,2,u,695000.0,1/07/2017,3088.0,2.0,2.0,1.0,208.0,107.0,2000.0,Banyule,-37.70267,145.09526,Northern Metropolitan
Hadfield,2a Geum St,2,u,500000.0,1/07/2017,3046.0,2.0,1.0,2.0,304.0,,,Moreland,-37.70733,144.94041,Northern Metropolitan
Hallam,5 Katrina Cl,3,h,662500.0,1/07/2017,3803.0,3.0,2.0,2.0,649.0,,,Casey,-38.00022,145.2709,South-Eastern Metropolitan
Hampton East,1/23 Charming St,3,h,1140000.0,1/07/2017,3188.0,3.0,1.0,2.0,1469.0,204.0,,Bayside,-37.934329999999996,145.02983999999995,Southern Metropolitan
Hawthorn,7/28 Elm St,1,u,395000.0,1/07/2017,3122.0,1.0,1.0,1.0,910.0,,,Boroondara,-37.81333,145.01932,Southern Metropolitan
Hawthorn,1/514 Glenferrie Rd,3,u,1000000.0,1/07/2017,3122.0,3.0,1.0,1.0,1079.0,90.0,1940.0,Boroondara,-37.82987,145.03421,Southern Metropolitan
Hawthorn,8/3 Kooyongkoot Rd,2,u,450000.0,1/07/2017,3122.0,2.0,1.0,1.0,2338.0,,,Boroondara,-37.83032,145.03898999999996,Southern Metropolitan
Hawthorn,63 Liddiard St,4,h,2900000.0,1/07/2017,3122.0,4.0,1.0,3.0,636.0,156.0,1890.0,Boroondara,-37.819309999999994,145.04107,Southern Metropolitan
Heidelberg Heights,3 Dougharty Rd,3,h,790000.0,1/07/2017,3081.0,3.0,2.0,1.0,458.0,,,Banyule,-37.73569000000001,145.05913,Eastern Metropolitan
